fichier,start,end,text,url
Visio Questions-Réponses du 10 avril 2025,8341.160000000002,8374.02,"ok réponse crédible réponse circonstanciée j'ai déjà mon courtier et puis j'ai une très bonne relation avec la banque dans laquelle j'ai les comptes de mes sociétés de mes machins et c'est donc non c'est bon je suis équipé je sais où aller chercher mon financement je sais où je je mets les pieds, je connais par cœur. L'acquéreur qui vous dit « Ah oui, votre courtier, je ne sais pas, je vais voir. » Là, vous voyez qu'il était, vas-y, il ne vous répond pas clairement. Vous commencez à vous dire, vous vous demandez s'il est bien sérieux ou pas. Donc, ça vous permet de continuer à le tester.",https://www.youtube.com/watch?v=sABhIWgx0yA
Visio Questions-Réponses du 10 avril 2025,8374.02,8429.62,"Mais, vous devez dire en toute transparence, je vous indique d'aller voir Empruntis, boulevard du général de Gaulle, allez voir monsieur du Mouillier, il est très sympa, c'est un partenaire. Deuxième chose, bien entendu, vous n'avez aucune obligation d'aller le voir. Vous n'avez aucune obligation, si vous allez le voir, de faire l'affaire avec lui. Moi, je vous le recommande parce que je sais qu'il est super. Mais vous faites ce que vous voulez derrière. C'est extrêmement important. Et vous aurez le droit de toucher des rémunérations d'apporteurs d'affaires avec ce partenaire, à condition d'avoir respecté ses obligations de transparence et de ne jamais être sorti de votre rôle pour rentrer dans le rôle de ce partenaire financier.",https://www.youtube.com/watch?v=sABhIWgx0yA
Visio Questions-Réponses du 10 avril 2025,8429.62,8459.779999999999,"L'idéal, ça, ce n'est pas une obligation, mais c'est une recommandation, proposez au moins deux partenaires. c'est une recommandation pour vous protéger non pas pour augmenter votre chance que le financement se fasse non, c'est pour vous protéger pour dire voilà, j'ai pas forcé mon client",https://www.youtube.com/watch?v=sABhIWgx0yA
Visio Questions-Réponses du 10 avril 2025,8459.779999999999,8490.92,"à aller voir mon copain à moi dont je sais que non, je lui en ai indiqué deux et je lui ai dit clairement qu'il pouvait passer par n'importe qui d'autre on a tout vu les amis Est-ce que vous avez des questions ? Peut-on imposer d'être en copie de ces justificatifs de dossier bancaire ? Non, absolument pas. Non seulement vous ne pouvez pas l'imposer, mais en théorie vous n'êtes même pas supposé jamais les recevoir, ne serait-ce que pour la question de RGPD.",https://www.youtube.com/watch?v=sABhIWgx0yA
Visio Questions-Réponses du 10 avril 2025,8492.56,8524.66,"Peut-on vraiment imposer trois dépôts de dossier au notaire si ce n'est pas son habitude ? Non. Alors déjà, ce n'est pas nous qui l'imposons, c'est le vendeur. Ce n'est surtout pas vous. Surtout pas vous. le notaire si le vendeur le demande le notaire peut dire je ne vous le recommande pas, ce n'est pas une bonne idée le notaire peut dire nous on ne fait jamais ça le notaire ne peut pas dire je ne veux pas le faire ce n'est pas lui qui décide si le vendeur et l'acquéreur sont tous les deux d'accord le notaire doit dire ok je le fais ce n'est pas lui qui dépose ça",https://www.youtube.com/watch?v=sABhIWgx0yA
Visio Questions-Réponses du 10 avril 2025,8524.66,8556.82,"qui impose ça par contre attention ce n'est pas nous non plus qui disons j'aimerais bien qu'il y ait quand même 3 dossiers minimum Bon, 3 c'est beaucoup, 1 c'est trop peu, 2 c'est bien, 2, 3, c'est pas mal. Y a-t-il d'autres questions ? Non, je vous ai anesthésié par l'heure, il est 20h26, vous avez envie de partir, c'est ça ? Très concentré, ah super.",https://www.youtube.com/watch?v=sABhIWgx0yA
Visio Questions-Réponses du 10 avril 2025,8557.68,8588.960000000001,"Un vendeur peut-il exiger avant la visite une attestation de solvabilité ? Non, il ne peut pas l'exiger. Il peut la demander, bien sûr. C'est comme tout, vous savez, un policier vous arrête dans la rue et vous dit « Bonjour monsieur, j'aimerais voir votre carte d'identité. » Il peut demander, mais il ne peut pas exiger. Alors là, il va tout dire quoi ? Il ne peut pas exiger. Non, il ne peut pas exiger. Le policier, il ne peut pas vous demander votre pièce d'identité. Si, il peut vous la demander, mais il ne peut pas exiger la pièce d'identité. Pareil, moi, je peux très bien vous demander la prochaine fois qu'on se verra les uns les autres,",https://www.youtube.com/watch?v=sABhIWgx0yA
Visio Questions-Réponses du 10 avril 2025,8589.04,8620.54,"on déjeunera ensemble, et je dirais, tiens, en fait, donnez-moi le code de l'alarme chez vous. Je peux le demander, mais je ne peux pas l'exiger. Non, vous n'en faites pas le code de l'alarme de chez moi, mais je peux le demander, j'ai le droit. Là, c'est pareil, le vendeur peut le demander, et si on ne le donne pas, il peut plus ou moins nous compliquer la tâche, et surtout la négociation derrière, mais il ne peut pas l'exiger, en aucun cas. alors par contre si on arrive nous à obtenir des attestations de solvabilité à l'appui de notre négociation",https://www.youtube.com/watch?v=sABhIWgx0yA
Visio Questions-Réponses du 10 avril 2025,8620.54,8653.4,"c'est un outil de négociation c'est une arme de négociation importante et puissante mais personne ne peut l'exiger l'acquéreur peut dire non vous n'en aurez pas à bientôt Jackie Marjorie aussi, j'ai terminé les uns et les autres là on est en train de faire les dernières questions si vous n'avez plus d'autres questions effectivement vous pouvez filer Non ? Plus de questions les amis ?",https://www.youtube.com/watch?v=sABhIWgx0yA
Visio Questions-Réponses du 10 avril 2025,8653.4,8685.380000000001,"Ok, alors Ceux d'entre vous qui veulent que je les rappelle Moi je sais déjà que je dois rappeler Géraldine On m'a transmis ça aujourd'hui Je dois donc appeler Cathy demain Je dois appeler Eric de Narbonne Eric et Cathy, envoyez un email à l'animation Pour que je le sache demain Je ne sais pas si je pourrais le faire le matin mais je pourrais le faire dans la journée, je ne sais pas quand j'y arriverai Géraldine, c'est déjà noté, pas la peine de me renvoyer un truc, ça c'est bon donc Eric et Cathy, envoyez bien un mail à l'animation",https://www.youtube.com/watch?v=sABhIWgx0yA
Visio Questions-Réponses du 10 avril 2025,8685.380000000001,8721.539999999999,"à l'animation, pas à moi si possible avant 14h, pas de problème Eric, mettez-le dans l'email à l'animation parce que là je vais l'oublier, moi je le sais très très bien, je connais certaines de mes limites dans celle-là, donc email à l'animation disons à ce que Nicolas peut m'appeler avant 14h, et si vous mettez le thème c'est encore mieux, comme ça je peux un peu préparer s'il y a des recherches à faire sinon, écoutez, bonne soirée à tous, bonne soirée à toutes merci d'avoir été là et Sabrina, pareil, on se cale",https://www.youtube.com/watch?v=sABhIWgx0yA
Visio Questions-Réponses du 10 avril 2025,8721.539999999999,8747.12,"pour le Matterport, si vous avez un Matterport là je ne vais pas pouvoir la semaine prochaine du tout là je vais être très pris pendant une semaine ou deux, une semaine c'est sûr, c'est certain je vais courir à droite à gauche la semaine prochaine deux semaines je ne sais pas trop on verra merci à tous, passez une très bonne soirée j'espère que vous avez appris des choses et que ça n'a pas été trop rébarbatif merci merci bonne soirée à tous, au revoir",https://www.youtube.com/watch?v=sABhIWgx0yA
Visio Questions-Réponses du 12 décembre 2025,0.0,32.08,"Bonjour à tous et à toutes, bien entendu. Bienvenue à cette visioconférence. J'espère que ça va bien se passer malgré le retour qui me manque. Écoutez, on va faire de notre mieux. Alors, je vais déjà enlever les petits oiseaux. Voilà, on va les mettre ici. Il n'y a plus de petits oiseaux. Normalement, là, vous voyez un écran tout à fait noir. Là, c'est normal. Si vous voyez un écran noir, c'est tout à fait logique. C'est parce que j'ai enlevé la page YouTube avec les petits oiseaux.",https://www.youtube.com/watch?v=cAT-7WXrvME
Visio Questions-Réponses du 12 décembre 2025,33.34,64.16,"Et on va pouvoir commencer tout de suite si vous le voulez bien. Alors, on a pas mal de choses à voir aujourd'hui. On a pas mal de choses à voir. Est-ce que Véronique est avec nous ? Normalement, Véronique doit être avec nous. Oui, Véronique est avec nous. Parfait. Parce que c'est Véronique qui avait demandé la dernière fois, alors je ne sais pas si vous vous souvenez, ou alors pour ceux d'entre vous qui n'étaient pas présents, la dernière visio du jeudi, nous avions fait un petit point sur l'audit énergétique parce qu'une question avait été posée je crois d'ailleurs par Véronique à l'animation à propos de l'audit énergétique et on avait fait",https://www.youtube.com/watch?v=cAT-7WXrvME
Visio Questions-Réponses du 12 décembre 2025,64.16,95.38,"un petit point un petit rappel sur l'audit énergétique et au cours de ce petit rappel nous nous sommes aperçus tous ensemble que un grand nombre de questions continuent à être soulevées notamment à propos des copropriétés vous allez comprendre pourquoi à propos des copropriétés. Il y a encore un petit bazar législatif là-dessus. Donc Véronique continue à poser des questions, ce qui me montrait que ce petit point n'était pas suffisant.",https://www.youtube.com/watch?v=cAT-7WXrvME
Visio Questions-Réponses du 12 décembre 2025,95.58,131.14,"Et on s'est dit tous ensemble, la prochaine fois, on fait un point complet sur l'audit énergétique. Alors, pourquoi on avait fait un simple petit point la dernière fois ? Parce qu'on a déjà fait des visios complètes sur l'audit énergétique. Mais comme on le sait, la formation, c'est de la répétition, bien sûr, il faut revenir sur les notions, premièrement. Deuxièmement, toutes ces notions évoluent parce que la loi change, les usages changent. Troisièmement, parce que lorsque je fais une visio sur un thème, vous n'êtes pas forcément tous là. Il y en a qui ne sont pas là, qui seront là la fois d'après, la fois d'avant, etc.",https://www.youtube.com/watch?v=cAT-7WXrvME
Visio Questions-Réponses du 12 décembre 2025,131.14,162.22,"Donc, le point complet qu'on avait fait sur l'audit énergétique, on s'est aperçu qu'il fallait qu'on le refasse là encore complètement. Donc, c'est ce qu'on va faire aujourd'hui. Mais ce n'est pas la seule chose qu'on va faire. On a d'autres questions également. On va en faire une première d'ailleurs, une question qui nous a été posée par Michel en Bourgogne, qui nous a posé une question sur les mandats. Et ensuite, on a également une question de Camille. On a également une question de Camille.",https://www.youtube.com/watch?v=cAT-7WXrvME
Visio Questions-Réponses du 12 décembre 2025,162.36,195.72,"Alors, on a pas mal de choses à voir, vous voyez. Également, un petit rappel sur le Matterport. Tiens, d'ailleurs, le Matterport, on va aller voir ça ensemble, les amis, parce qu'hier, je suis allé faire un Matterport à Rueil. On va voir ensemble s'il est prêt. Ça va nous permettre de parler rapidement du Matterport. Vous allez comprendre pourquoi. Alors, est-ce que celui que j'ai fait hier à Rueil est terminé ? Est-ce qu'il est prêt ? Normalement, il devrait l'être. Sandrine est avec nous aujourd'hui ? Non, Sandrine n'est pas là.",https://www.youtube.com/watch?v=cAT-7WXrvME
Visio Questions-Réponses du 12 décembre 2025,197.46,228.78,"Oui, la maison de Rueil est faite avec Isabelle, vous voyez, hop là. La voici. Une chouette maison, à Rueil-Malmaison. Alors Isabelle n'était pas là parce qu'elle est très malade en ce moment, Elle a une espèce de grippe qui ne part pas doublée d'un blocage du dos. Donc, vous comprenez pourquoi elle n'était pas là hier, mais ça ne m'a pas empêché de faire le Matterport. Donc, voici la maison que nous sommes allés faire hier,",https://www.youtube.com/watch?v=cAT-7WXrvME
Visio Questions-Réponses du 12 décembre 2025,229.48,260.54,"enfin que je suis allé faire hier. Une chouette maison à Rueil. Alors, Rueil, pour ceux qui ne connaissent pas la région parisienne, c'est juste à côté du bureau à Nanterre. Vous voyez, ma petite valise Matterport. c'est une maison qui a une très très alors là vous ne le voyez pas mais elle a une très très très belle vue sur une vallée ici, c'est très chouette alors elle n'est pas encore prête à diffuser pourquoi ? parce qu'il y a encore pas mal de choses à caler, vous savez quand on fait un Matterport, il y a la prise de vue, c'est le plus long la prise de vue, c'est très très très très long",https://www.youtube.com/watch?v=cAT-7WXrvME
Visio Questions-Réponses du 12 décembre 2025,260.54,292.02000000000004,"la prise de vue, ensuite il y a la réalisation de la maquette par les serveurs de Matterport, avant ça prenait quelques jours, maintenant ça prend environ moins de 24 heures parce que vous voyez moi je l'ai envoyée à ma terre-porte hier en fin d'après-midi elle est déjà disponible donc ça c'est pas mal mais ensuite moi j'ai un petit peu de boulot là vous voyez on va à l'étage je vais vous montrer pourquoi j'ai un petit peu de boulot parce que il faut retourner voir toutes les choses qu'on aurait éventuellement oubliées",https://www.youtube.com/watch?v=cAT-7WXrvME
